100
79,83,85
79,85,3
80,2,77
80,3,83
80,4,78
80,18,1
80,19,24
80,20,72
80,22,44
80,27,10
80,33,43
80,39,59
80,42,15
80,44,97
80,45,63
80,46,7
80,49,49
80,55,49
80,57,34
80,60,3
80,61,81
80,62,90
80,63,3
80,64,80
80,70,40
80,71,73
80,73,17
80,78,51
80,79,58
80,81,64
80,84,65
80,86,58
80,93,75
80,94,84
80,96,1
80,99,94
81,3,78
81,6,2
81,9,72
81,10,64
81,12,96
81,14,19
81,15,18
81,17,88
81,18,49
81,21,78
81,22,61
81,27,47
81,44,72
81,48,33
81,54,65
81,55,15
81,56,46
81,57,17
81,58,49
81,61,25
81,64,39
81,68,48
81,70,21
81,74,89
81,77,70
81,83,65
81,86,82
81,98,4
81,99,20
82,1,40
82,3,40
82,17,21
82,18,1
82,19,8
82,20,31
82,21,27
82,32,88
82,33,52
82,50,1
82,51,2
82,59,81
82,63,12
82,64,76
82,69,31
82,75,17
82,77,42
82,79,77
82,89,27
82,94,99
82,97,11
83,1,69
83,4,56
83,5,68
83,6,60
83,9,8
83,16,36
83,17,46
83,26,93
83,29,67
83,30,72
83,33,29
83,39,6
83,40,94
83,43,2
83,48,20
83,49,71
83,51,82
83,52,13
83,58,17
83,60,79
83,71,45
83,75,26
83,76,1
83,80,35
83,84,8
83,85,49
83,86,40
83,88,46
83,91,7
83,94,36
83,96,50
83,97,78
83,99,29
84,2,5
84,3,18
84,10,81
84,11,43
84,12,7
84,13,86
84,16,70
84,17,85
84,30,12
84,31,8
84,34,9
84,41,52
84,44,41
84,46,77
84,55,81
84,57,46
84,58,35
84,60,42
84,66,30
84,68,32
84,74,73
84,77,31
84,83,86
84,85,87
85,1,33
85,3,69
85,5,91
85,14,37
85,15,38
85,16,15
85,17,74
85,19,53
85,25,60
85,27,92
85,28,33
85,29,68
85,31,64
85,33,20
85,35,57
85,36,67
85,40,73
85,44,2
85,49,84
85,55,55
85,57,23
85,62,86
85,70,78
85,77,10
85,79,39
85,80,45
85,83,86
85,93,35
85,98,49
86,0,89
86,3,30
86,7,34
86,9,59
86,11,100
86,16,4
86,25,32
86,30,74
86,36,17
86,42,6
86,43,83
86,46,20
86,52,11
86,61,44
86,65,40
86,72,32
86,78,88
86,82,61
86,84,36
86,89,54
86,91,28
86,93,88
86,95,37
87,0,35
87,3,4
87,5,53
87,9,19
87,11,55
87,12,38
87,14,50
87,23,51
87,27,7
87,49,21
87,54,20
87,58,91
87,59,17
87,63,74
87,69,69
87,72,71
87,74,18
87,76,66
87,78,59
87,89,20
87,90,11
87,91,37
87,92,23
87,94,1
87,97,7
88,1,81
88,4,70
88,6,96
88,7,91
88,9,44
88,10,67
88,12,7
88,13,53
88,14,87
88,17,69
88,18,51
88,21,92
88,22,85
88,23,74
88,27,34
88,28,6
88,33,21
88,35,45
88,38,94
88,39,74
88,42,4
88,45,14
88,50,19
88,52,90
88,54,48
88,55,6
88,61,98
88,65,51
88,74,33
88,78,47
88,80,42
88,83,68
88,86,33
88,87,18
88,90,44
88,92,28
88,94,64
88,95,74
88,97,76
88,98,58
88,99,1
89,3,56
89,5,87
89,6,34
89,7,69
89,10,18
89,11,47
89,17,44
89,18,35
89,21,69
89,22,84
89,25,38
89,26,29
89,27,36
89,28,42
89,37,76
89,38,100
89,39,49
89,44,9
89,45,12
89,46,59
89,49,74
89,55,77
89,57,2
89,58,71
89,62,23
89,64,91
89,70,58
89,73,68
89,75,73
89,78,12
89,80,85
89,81,13
89,86,76
89,88,85
89,92,92
89,93,68
89,95,84
89,98,11
90,0,62
90,8,96
90,9,10
90,16,82
90,18,79
90,19,79
90,22,12
90,23,3
90,26,81
90,29,74
90,31,100
90,32,44
90,33,81
90,34,89
90,35,67
90,41,82
90,54,11
90,55,81
90,57,79
90,58,5
90,61,87
90,70,85
90,75,84
90,77,65
90,78,4
90,81,26
90,82,25
90,88,85
90,89,32
90,91,99
90,92,53
90,94,60
90,96,35
91,0,11
91,2,51
91,10,55
91,11,62
91,16,86
91,24,65
91,27,3
91,28,98
91,30,77
91,31,84
91,32,3
91,34,30
91,37,43
91,38,13
91,43,66
91,49,42
91,51,10
91,52,81
91,57,27
91,59,71
91,60,97
91,62,61
91,65,27
91,69,18
91,71,24
91,78,88
91,82,41
91,85,72
91,94,35
91,96,19
91,97,73
92,2,40
92,4,87
92,5,41
92,7,39
92,12,18
92,14,44
92,19,61
92,21,85
92,25,14
92,27,7
92,29,62
92,34,10
92,37,19
92,38,61
92,42,2
92,45,41
92,48,36
92,50,100
92,52,41
92,56,2
92,57,48
92,67,35
92,69,60
92,70,74
92,71,38
92,72,24
92,77,54
92,79,32
92,82,93
92,85,100
92,93,55
93,1,66
93,2,98
93,5,92
93,10,70
93,15,41
93,18,51
93,21,63
93,22,32
93,25,85
93,27,32
93,29,69
93,32,64
93,38,70
93,40,37
93,45,9
93,50,24
93,51,8
93,52,24
93,70,58
93,71,30
93,76,18
93,77,92
93,79,9
93,82,58
93,84,62
93,86,27
93,88,86
93,90,27
93,96,80
93,97,88
93,98,47
94,1,72
94,2,100
94,4,59
94,7,20
94,12,11
94,16,90
94,19,17
94,23,30
94,32,100
94,35,39
94,36,35
94,38,83
94,40,65
94,44,88
94,45,12
94,52,87
94,53,35
94,54,8
94,55,77
94,56,44
94,60,39
94,61,91
94,63,10
94,66,60
94,68,86
94,76,11
94,83,76
94,85,21
94,87,64
94,89,88
94,97,72
94,99,88
95,5,62
95,7,49
95,8,30
95,10,28
95,14,32
95,15,16
95,16,60
95,22,43
95,25,76
95,26,97
95,31,49
95,37,50
95,43,99
95,44,62
95,45,50
95,46,38
95,56,30
95,57,7
95,58,20
95,61,63
95,65,45
95,66,10
95,68,28
95,69,72
95,74,39
95,75,76
95,79,86
95,80,48
95,84,68
95,85,19
95,91,92
96,4,23
96,11,51
96,14,63
96,17,50
96,18,82
96,21,67
96,24,37
96,27,22
96,29,52
96,31,98
96,36,94
96,40,52
96,41,33
96,42,70
96,43,85
96,45,9
96,61,76
96,63,53
96,71,24
96,73,61
96,78,95
96,88,43
96,95,81
96,97,69
96,98,35
96,99,79
97,6,98
97,8,33
97,10,40
97,14,53
97,18,41
97,23,66
97,26,15
97,34,45
97,35,59
97,37,20
97,38,97
97,39,29
97,40,57
97,41,65
97,43,10
97,46,79
97,47,40
97,51,7
97,54,48
97,63,65
97,64,68
97,69,45
97,73,3
97,75,56
97,79,81
97,84,61
97,85,65
97,89,41
97,90,23
97,94,94
97,95,59
98,2,34
98,4,2
98,6,91
98,11,93
98,18,7
98,19,27
98,26,49
98,29,20
98,30,76
98,31,91
98,40,52
98,41,90
98,42,75
98,44,46
98,47,3
98,50,43
98,56,77
98,60,35
98,64,22
98,65,22
98,68,45
98,70,56
98,73,95
98,76,11
98,79,46
98,99,83
99,0,37
99,5,6
99,7,62
99,11,39
99,13,69
99,18,29
99,20,95
99,24,79
99,25,62
99,30,8
99,31,54
99,34,46
99,37,95
99,39,55
99,40,16
99,53,35
99,57,61
99,58,62
99,59,29
99,60,9
99,61,85
99,66,1
99,67,16
99,68,62
99,69,63
99,71,19
99,72,23
99,74,92
99,77,16
99,79,60
99,83,34
99,84,72
99,90,62
99,92,21
99,94,7
99,95,90
99,97,63
99,98,24
